"Issue","Category","Severity","Guidance","Component","Location","Line #","Module","Type","Member","Statement","Comments"
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1210","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1220","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1230","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1240","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1250","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1260","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1270","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1280","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1290","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1300","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1310","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1320","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1330","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1340","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1350","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1360","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1370","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1380","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1390","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1400","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1410","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1420","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1430","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1440","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1450","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1460","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1470","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1480","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1490","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1500","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1510","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1520","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1530","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1540","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1550","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1560","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1570","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1580","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1590","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1600","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1610","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1620","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1630","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1640","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1650","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1660","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1670","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
"web-avoid-eval","Security","Critical","https://developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/eval","WebResource","/ftdemo_CustomLeadSummary.LeadSummaryControl/bundle.js","1680","","","","","Usage of the JavaScript eval function should be limited where possible.  The eval function can be a dangerous function as it allows strings to be executed as scripts within the context of the caller.  This can be exploited to run malicious code.  Eval is also usually slower than other options due to the lack of optimizations of the script text passed to eval. If this error is reported for a Power Apps component framework code component created using CLI tooling, package your control with 'msbuild /p:configuration=Release' or 'npm run build -- --buildMode production' to produce a release build that does not include 'eval' usage."
